severity,source_ip_reputation,alert_frequency,bytes_transferred,hour_of_day,is_admin_account,failed_logins_last_hour,alert_type_encoded,label
4,14,24,3140852,19,0,27,4,0
1,25,44,9637069,8,0,3,3,0
2,10,41,1591879,3,0,15,4,0
2,37,29,4357461,16,0,17,2,0
2,26,6,8148327,20,0,3,3,0
3,6,56,5531122,1,0,42,4,0
1,0,14,4633740,13,0,39,2,0
2,73,50,1194943,21,0,32,1,0
3,20,78,9868955,0,0,44,0,0
3,78,52,9725149,22,0,26,2,1
1,29,88,3199718,6,0,35,3,0
3,93,77,9790856,3,1,3,0,0
3,7,1,5592992,8,0,35,0,0
3,87,12,2930960,2,0,12,2,1
2,82,24,5291427,4,0,47,1,0
2,2,37,9309253,20,0,13,2,0
4,54,84,142140,23,1,41,4,1
3,14,70,2937289,9,0,36,4,0
2,35,76,6961072,9,0,46,4,0
1,5,85,3340521,3,0,5,3,0
2,41,3,7194450,16,1,13,2,0
2,49,27,9050647,20,0,42,0,0
1,17,53,7839538,16,0,2,3,0
1,82,17,5228690,18,0,24,4,0
3,49,15,7273538,5,0,33,3,0
1,29,39,4149277,0,0,5,0,0
3,76,4,4732581,13,0,39,3,1
1,38,17,8104814,12,0,0,1,0
2,11,11,4317154,2,0,45,4,0
1,97,12,2317322,22,0,47,2,0
1,58,32,801351,1,0,48,4,0
3,75,27,3055962,21,1,7,4,0
3,43,44,1162492,6,0,16,2,0
1,87,43,666396,11,0,12,2,0
2,3,91,545287,1,1,18,0,0
2,35,49,7579727,10,1,40,0,0
3,47,93,5097890,15,0,34,1,0
3,13,73,2033324,4,0,49,3,0
2,80,43,2938144,16,1,32,3,0
3,48,3,9066756,2,0,44,3,1
3,66,29,6109117,13,0,44,4,0
1,86,85,5888932,15,0,43,4,0
2,76,35,7304213,16,0,32,2,0
4,8,48,8803045,18,0,41,1,0
3,20,74,7316127,3,0,38,1,0
2,71,87,6454285,20,0,45,3,0
2,80,39,4049333,19,1,37,2,0
2,15,89,1681056,19,0,37,3,0
2,15,24,4480772,8,0,8,4,0
3,27,20,9749933,10,0,47,2,0
2,50,15,2715804,4,1,36,3,0
3,55,85,4348472,10,0,46,1,0
3,79,76,8047534,12,0,0,0,0
1,56,18,2192136,20,0,35,4,0
2,51,60,5487598,1,0,41,3,0
2,45,87,3222714,21,1,37,2,0
3,77,93,7568232,1,0,1,2,0
1,37,41,2153850,9,0,9,3,0
2,83,69,4954310,12,0,22,1,0
3,47,90,1751920,4,0,8,3,0
2,40,75,5168298,10,1,10,4,0
4,97,11,2682885,14,0,35,2,1
4,58,56,9651455,4,0,41,4,0
1,92,18,2348910,19,0,37,0,0
1,66,12,9618228,4,0,34,1,0
4,73,16,1189183,6,0,12,3,1
4,83,27,18679,9,0,18,3,0
1,65,17,3112666,1,1,34,1,0
1,26,85,4131328,0,0,29,2,0
1,31,31,5331781,19,0,17,3,0
4,55,35,9819968,22,1,11,1,0
1,9,27,2680436,0,0,11,3,0
2,39,87,3630354,3,0,20,2,0
3,16,32,8630980,14,0,11,1,0
1,57,17,5325685,14,1,27,2,0
2,96,11,9493828,5,1,28,3,1
1,5,1,354235,5,0,38,1,0
3,38,92,2985926,0,0,40,0,0
1,17,82,7432270,6,0,43,3,0
3,72,49,9586930,4,0,3,1,0
3,71,41,528884,21,0,30,0,0
1,88,20,501195,16,0,23,1,0
1,94,71,6123852,6,1,41,4,1
2,41,37,3828314,3,0,48,4,0
1,3,16,9711781,2,0,17,1,0
3,19,39,981196,11,0,41,1,0
3,27,45,810956,14,0,25,4,0
2,39,64,8241683,19,0,43,3,0
2,64,47,4257444,8,0,19,4,0
2,43,23,5779912,20,0,7,4,0
3,22,32,3096802,11,0,32,4,0
2,56,49,6015027,4,0,3,2,0
1,46,81,9338136,7,1,37,3,0
1,12,19,8084602,14,0,21,2,0
2,15,98,1193678,6,0,35,3,0
2,89,78,4706774,18,0,47,2,0
2,54,67,7234432,12,0,30,2,0
1,94,39,2958632,0,0,7,1,0
3,64,89,6441573,10,0,8,4,0
1,80,60,289279,12,0,46,1,0
1,15,11,2847945,1,0,17,1,0
2,36,49,7199333,18,0,34,1,0
1,51,15,5082694,10,0,23,0,0
2,9,83,8664485,0,0,16,3,0
2,37,61,5229063,0,0,0,1,0
2,43,43,5436065,7,1,38,1,0
2,94,15,9389128,12,0,41,0,0
1,73,79,5568856,7,0,14,0,0
1,53,79,9309210,1,0,12,4,0
3,97,73,2706600,7,0,22,1,1
2,50,5,1367839,13,0,28,3,0
2,51,83,9870946,1,0,30,1,0
1,69,88,8347535,12,0,36,4,0
2,91,29,5747585,4,1,27,1,1
2,91,62,9997854,0,1,31,0,1
2,58,60,5552046,8,0,6,0,0
3,12,69,166544,19,0,13,4,0
1,40,22,8608354,9,0,13,4,0
1,11,13,5975349,10,0,31,0,0
3,49,50,9014194,17,0,8,0,0
4,56,47,2619571,16,1,5,1,0
1,49,29,3601030,5,0,14,4,0
2,56,80,230876,10,0,29,1,0
1,53,17,6530589,23,0,29,0,0
1,65,20,916049,3,1,15,3,0
2,7,78,6069421,0,0,22,4,0
1,62,6,2572613,0,0,30,1,0
3,8,22,4428097,21,0,11,4,0
2,59,9,3582134,17,0,20,3,0
1,62,32,7010538,4,0,2,2,0
1,71,88,7447737,15,0,2,0,0
3,2,33,8966409,1,0,37,3,1
1,72,77,114307,8,1,21,2,1
2,12,99,4178761,1,1,20,1,0
2,8,70,1929021,4,0,43,3,0
2,94,49,8236396,19,0,15,2,0
2,88,30,2114820,16,0,17,3,0
1,51,16,3987319,18,0,3,2,0
1,61,65,3788716,9,0,19,1,0
1,7,82,6834106,7,0,44,1,0
2,94,86,6697591,19,1,12,1,1
3,44,90,7754048,10,1,30,1,0
1,52,14,9647550,12,1,1,1,0
1,62,56,6910154,12,0,29,2,0
2,94,37,2600025,8,1,30,1,1
2,80,49,3202754,4,0,27,3,0
4,56,78,8439984,17,0,8,3,0
2,53,90,2111308,7,0,10,1,0
2,18,50,6072351,19,1,34,3,0
2,66,36,3161967,13,0,48,1,0
4,45,52,924593,1,0,43,3,0
3,93,23,6304470,21,0,36,4,1
2,9,66,6220595,15,0,45,0,0
1,92,71,3627798,0,0,16,3,0
1,17,45,4986653,23,0,25,3,0
2,11,86,5641838,22,1,3,0,0
3,48,28,8765988,12,1,32,4,0
2,22,20,4654895,17,1,16,0,0
1,61,49,8603551,0,0,41,3,0
3,10,57,1390917,6,0,7,1,0
3,72,82,4564002,3,0,25,4,1
1,55,88,281035,9,1,42,3,0
3,87,97,5009219,7,0,19,1,1
2,88,59,2914719,2,0,41,1,0
3,54,26,7172981,22,0,37,4,0
3,24,19,7220642,6,0,42,3,0
2,8,13,2372094,15,0,47,2,0
3,11,74,9793903,19,0,41,1,0
3,10,62,9189238,9,0,32,0,0
2,37,14,2728818,12,0,39,2,0
2,27,73,8945000,0,0,16,0,0
3,7,11,4988339,6,0,8,4,0
1,73,67,7227969,9,0,19,1,0
2,88,12,5805829,11,1,7,1,0
3,46,35,1209613,13,0,40,4,0
3,35,39,9854184,21,0,47,1,0
2,49,32,5575321,10,0,45,2,0
1,8,14,2776081,16,0,5,2,0
2,59,65,516408,8,0,8,4,0
1,71,27,2464869,7,1,10,3,0
1,66,60,7760408,9,1,46,1,0
3,52,43,2403507,3,0,46,2,0
1,81,65,8984028,4,0,4,0,0
2,98,55,7557793,23,1,7,1,0
2,16,93,2008463,17,0,34,2,0
4,99,88,6801380,5,0,24,2,1
2,52,81,1276253,9,1,35,2,0
1,27,35,1841366,17,0,38,3,0
1,62,95,316539,10,0,48,4,0
2,14,32,2260259,23,0,43,3,0
2,18,19,3311259,4,0,5,0,0
2,85,95,413353,2,0,23,0,0
2,69,39,1698638,17,0,20,4,0
1,46,20,5980257,3,0,35,4,0
2,70,28,8218923,7,0,17,2,0
2,47,3,4629577,16,0,47,0,0
1,72,32,947193,9,0,0,2,0
1,19,86,73588,18,1,28,4,0
1,36,58,243795,0,0,16,0,0
1,74,54,2006759,1,0,4,2,0
2,1,42,3764862,10,0,49,1,0
1,63,15,581716,14,0,5,1,0
1,85,83,5145853,22,1,44,2,1
1,35,62,3451543,0,0,7,3,0
4,4,31,5027639,8,0,24,2,0
3,63,61,967174,7,0,18,0,0
1,6,26,6565315,0,0,47,4,0
2,69,69,7904903,9,0,49,2,0
1,21,57,8744249,16,0,38,0,0
2,73,20,846087,17,0,8,0,0
1,45,66,788929,15,0,27,1,0
3,39,21,6305018,1,0,30,2,0
2,60,60,3502249,21,0,0,3,0
3,45,63,1712693,16,0,40,3,1
1,83,51,9656451,3,0,9,4,0
3,27,92,9184058,6,0,49,4,0
3,86,84,5418029,8,0,21,1,1
1,34,39,4636770,2,0,0,2,0
2,0,11,1525481,19,1,12,4,0
1,28,57,6981388,20,1,13,2,0
1,8,3,912368,4,1,22,3,0
1,8,37,1501241,17,1,38,0,0
2,21,84,8219666,20,0,27,3,0
2,62,96,8077713,16,0,28,1,0
4,65,25,7774395,6,1,39,2,1
1,79,21,1617808,13,0,32,0,0
4,57,80,4882375,14,0,1,0,0
1,69,42,5705872,20,0,42,1,0
3,54,1,301913,21,0,32,0,0
2,12,23,5566973,13,0,23,2,0
1,96,24,5892471,8,0,11,3,0
3,18,47,6631428,15,1,39,2,1
2,78,89,7060023,18,0,27,4,0
3,32,7,2420478,0,0,34,0,0
2,73,38,4620234,7,0,9,0,0
2,64,47,816861,17,1,46,2,0
2,59,35,2556463,1,0,43,1,0
3,11,78,1574703,3,0,33,2,0
1,42,62,3344107,20,0,4,3,0
3,92,73,8779511,0,0,40,1,1
3,16,3,8536580,18,0,17,0,0
1,67,20,7775428,10,1,5,0,0
1,28,97,3736212,23,0,10,1,0
3,54,44,6255249,5,0,45,1,1
2,6,32,5652025,18,0,0,1,0
2,43,26,8386913,13,0,22,0,0
1,76,48,6808815,22,0,3,0,0
2,4,5,430158,21,0,6,0,0
1,59,59,7735447,20,0,40,0,0
2,5,61,5990916,23,0,48,0,0
3,97,49,256382,23,0,16,2,1
1,6,30,3158708,18,1,10,2,0
2,45,17,2533727,23,0,26,2,0
4,56,70,6644936,12,0,11,1,0
3,53,58,8827830,11,0,46,0,0
3,91,63,1710212,9,0,33,2,1
2,45,61,6834116,18,1,7,1,0
3,9,63,3889785,10,0,22,3,0
1,3,15,5101736,23,0,25,4,0
1,66,1,2105320,23,0,33,3,0
1,24,13,261496,11,0,31,3,0
2,86,48,3775455,6,0,5,4,0
3,90,34,5238718,7,0,0,1,1
2,77,30,1523525,16,0,49,4,0
3,60,19,9335123,2,0,3,1,0
3,37,64,3491346,5,1,24,3,1
2,31,66,2625487,11,1,7,4,0
2,22,57,2297439,14,0,39,3,0
2,36,44,9066705,22,0,45,4,0
2,2,12,7556100,6,0,19,4,0
1,98,40,4258869,5,0,13,0,0
4,12,24,2933176,11,0,32,2,0
1,33,11,6784179,11,0,2,2,0
1,87,66,1433840,3,0,14,3,0
3,64,1,9271057,20,0,26,3,0
2,75,58,347455,8,0,18,3,0
3,7,28,4279945,16,0,0,0,0
2,82,68,5419030,1,0,34,0,0
2,8,94,432759,4,0,32,3,0
1,27,59,1441394,20,0,16,0,0
2,77,71,8856755,22,0,12,4,0
2,90,22,5705902,23,0,47,4,0
3,17,90,3612869,9,0,11,4,0
2,41,29,4926917,5,1,38,2,0
4,40,89,3560874,5,0,25,4,1
1,69,74,6603204,20,0,26,2,0
2,32,84,2886846,4,1,23,4,0
2,100,78,1846221,7,0,16,3,0
4,88,97,7799282,20,1,10,2,1
1,76,69,6571698,21,0,21,0,0
2,53,45,715171,2,0,7,2,0
3,86,70,9342385,13,0,41,1,0
1,35,86,3732919,4,0,47,2,0
3,96,17,6360594,14,1,31,4,1
1,84,79,8411667,8,1,28,4,0
3,97,39,5415829,14,0,41,4,1
4,55,40,416104,18,0,31,0,0
3,99,28,683758,15,0,39,3,1
2,16,2,7076285,7,0,4,2,0
1,9,82,8999619,14,0,48,0,0
4,86,27,4540098,10,0,12,1,0
2,43,21,77156,22,0,24,2,0
1,1,87,5500986,3,0,41,4,0
3,98,7,8493940,20,1,9,0,1
2,13,61,6354086,23,0,25,0,0
1,40,52,888454,9,0,25,2,0
1,1,48,111558,22,0,20,0,0
1,18,19,5217200,9,1,22,0,0
2,79,73,4949592,1,0,43,0,0
2,88,12,427790,7,1,11,2,1
2,0,94,6746374,7,1,38,4,0
3,1,71,9659822,8,1,42,0,1
3,26,2,1244787,1,0,24,0,0
2,1,17,8452291,13,0,11,3,0
1,93,75,6365537,19,1,35,1,1
3,50,76,6718380,1,0,31,3,1
2,9,3,1711723,3,0,17,4,0
2,18,21,4919145,2,0,41,3,0
2,79,78,3592944,22,0,19,2,0
2,12,79,7479525,13,1,1,3,0
4,47,51,6761882,20,0,32,2,0
1,55,10,1734532,15,0,45,3,0
3,71,55,2020084,14,0,16,3,1
1,55,36,8575291,6,0,35,1,0
4,49,51,5985017,17,0,29,2,0
1,94,74,6797373,19,1,8,4,0
1,44,17,7282234,5,1,30,0,0
2,88,89,7061741,20,0,38,4,0
2,58,61,6236718,15,0,20,3,0
1,38,91,8059529,10,0,21,4,0
2,20,97,3554719,1,0,16,3,0
2,54,75,2033600,22,0,2,3,0
1,56,13,1348742,1,0,31,0,0
2,40,65,6882192,13,0,32,1,0
3,92,95,5280093,8,0,9,1,0
3,69,97,1369368,22,0,4,0,0
3,81,85,9994531,11,0,3,4,0
3,48,80,2581692,2,0,37,2,0
2,43,87,7003718,21,0,31,0,0
1,34,74,3620258,4,0,37,3,0
1,90,48,3160951,8,0,40,1,0
3,4,97,7656631,2,1,19,1,1
4,70,86,9620983,17,0,8,4,0
2,73,70,3234240,1,1,14,2,1
1,73,47,544997,3,0,7,0,0
1,50,10,9339944,12,0,33,3,0
2,56,57,4363032,16,0,29,3,0
2,57,80,7322273,8,1,9,2,0
1,91,13,2358611,18,0,13,4,0
4,35,61,4613789,13,0,33,2,0
2,9,58,149850,12,1,21,4,0
4,49,84,4287008,4,0,12,4,0
3,98,68,9695178,17,0,28,0,0
3,98,84,9935562,23,1,28,0,1
2,36,86,3604483,14,0,6,3,0
2,19,29,8427316,10,0,43,1,0
2,12,16,9805680,18,0,5,4,0
2,74,63,4122097,4,1,34,3,0
2,18,47,3255172,6,0,36,1,0
4,91,43,2207505,1,0,3,3,0
3,55,23,8894736,18,0,13,4,0
3,44,30,861290,23,0,5,1,0
3,59,57,8905584,15,0,16,2,0
1,67,30,288121,23,1,48,0,0
1,56,67,4062407,2,1,23,0,0
2,53,56,3355559,9,0,12,1,0
2,36,24,9516886,11,0,11,1,0
3,82,77,4924536,22,0,28,4,1
2,36,96,4235412,1,0,23,1,0
2,13,76,2784179,7,0,33,0,0
2,94,8,2379927,8,0,13,4,0
1,91,88,698673,22,0,26,3,0
2,99,44,8456187,19,0,4,0,0
3,43,80,132774,11,0,39,2,0
1,82,96,1092465,4,0,46,4,0
2,41,34,8794586,22,1,8,2,0
2,0,35,9995627,12,0,15,1,0
1,22,96,1176358,4,0,12,3,0
1,63,50,3814470,14,1,14,1,0
4,27,17,1009279,23,0,35,0,1
2,3,2,5797020,20,0,24,3,0
1,40,90,7992649,4,0,15,0,0
1,59,54,9550601,4,0,43,3,0
3,17,44,1342850,3,1,43,2,1
2,62,81,6170572,22,0,30,0,0
2,60,49,9572718,15,0,46,0,0
1,48,2,4683528,17,0,36,1,0
3,46,72,1083380,9,0,32,4,0
2,38,70,7559429,19,0,19,0,0
2,88,9,678533,2,0,25,3,0
2,81,1,1546215,9,0,34,1,0
2,5,69,9270474,12,1,39,4,0
3,82,9,7943845,23,0,6,0,1
4,52,14,7967802,22,1,44,2,0
2,75,27,5395440,2,0,41,1,0
3,24,9,5591087,3,0,30,2,1
3,98,36,7418515,12,0,16,3,0
4,64,93,1441044,13,0,42,1,0
1,4,84,3892635,3,0,7,1,0
2,64,79,6073521,11,1,22,1,0
1,7,3,5628017,15,0,46,4,0
3,38,23,753369,9,0,43,4,0
1,42,73,8442293,22,0,17,0,0
2,81,30,9453729,23,0,41,2,0
2,72,19,8859464,19,0,11,0,0
2,4,67,8664099,23,0,29,2,0
2,3,50,657994,16,0,35,0,0
3,92,48,2495469,6,0,14,1,1
2,0,3,611974,3,0,17,1,0
3,93,98,5662066,23,0,24,2,1
1,55,66,3163621,11,0,12,1,0
2,44,27,8407311,9,0,23,0,0
2,64,87,7362521,1,0,16,4,0
1,2,96,9019871,13,0,0,3,0
2,21,99,1553340,7,0,36,0,0
3,71,40,6664350,9,0,48,2,1
2,55,18,7267058,5,0,26,1,0
3,17,27,8365868,22,1,19,3,1
2,24,11,778443,22,0,17,3,0
1,47,39,1785848,1,0,8,1,0
1,83,19,601230,13,0,9,0,0
2,30,89,1797639,10,0,24,1,0
1,29,7,3666431,1,0,48,4,0
1,79,95,1544307,3,0,0,2,0
2,65,57,8307079,5,1,35,1,0
2,80,2,7056726,3,0,17,0,1
2,9,38,2076020,21,0,46,4,0
3,70,5,3005103,4,0,14,4,1
2,58,78,7666593,5,0,32,0,0
2,50,82,1034608,8,1,21,2,0
3,8,36,9077974,21,0,23,3,0
2,53,68,2618878,21,0,0,4,0
2,61,88,9624120,15,0,10,0,0
2,80,77,8651492,10,0,42,4,0
1,8,85,7696171,10,0,25,3,0
3,8,57,252230,23,0,25,0,0
2,100,97,4141092,20,0,5,4,0
4,23,20,6812633,20,0,32,0,0
3,38,5,2468635,9,0,13,0,0
2,74,24,3866992,0,0,23,3,0
1,7,99,3303333,21,1,37,0,0
1,24,30,9806922,16,0,48,2,0
2,65,28,2091731,7,0,40,4,0
2,9,53,9674164,15,0,16,1,0
1,23,51,444015,5,1,13,2,0
2,79,7,8464367,13,0,18,2,0
1,82,42,9486245,1,0,7,0,0
4,58,35,3827810,8,0,22,2,0
1,30,94,1329928,3,0,43,2,0
4,10,34,5041376,18,0,1,2,0
4,5,73,3756106,16,0,2,0,0
2,69,76,8050453,0,0,12,2,0
3,31,54,8670917,23,0,4,1,0
2,38,29,6809783,1,0,17,2,0
2,47,10,6704184,16,0,0,0,0
2,12,27,9570235,1,0,36,0,0
2,58,83,355953,2,1,20,3,0
2,66,13,6690694,3,0,43,3,0
2,55,42,4400680,12,0,18,1,0
2,40,37,4267672,22,1,37,4,0
1,55,61,7201747,11,0,33,3,0
2,34,96,1721575,20,1,1,2,0
1,37,79,9105000,4,0,19,0,0
1,80,21,5760617,13,1,30,3,0
1,66,3,4718891,5,1,12,0,0
1,33,8,1526754,0,0,13,2,0
1,75,70,7321760,15,0,37,0,0
3,87,93,2487673,5,0,11,0,1
1,69,83,8484798,12,0,12,3,0
3,10,17,4539648,12,1,23,0,1
1,26,10,8414045,10,0,39,2,0
3,47,97,8393197,15,0,30,1,0
2,23,13,9673192,21,1,13,0,0
2,17,91,3077301,13,0,49,0,0
2,26,12,5696013,10,0,29,2,0
2,53,66,4013155,4,0,26,4,0
2,54,74,850277,9,0,35,2,0
1,20,85,9198132,20,1,5,3,0
4,58,23,1716313,14,0,5,3,0
2,33,65,5448791,6,0,14,1,0
2,96,97,4695111,2,0,23,0,0
3,57,52,6392060,10,0,12,1,0
2,47,61,8609569,8,0,6,1,0
3,53,26,5061537,9,1,44,0,0
2,17,15,3772311,22,0,20,0,0
3,2,22,2723975,3,0,37,2,0
1,23,89,501213,21,1,37,1,0
3,0,65,4256567,19,0,13,1,0
3,5,26,8553565,17,0,2,3,0
1,18,21,8845318,13,0,42,1,0
1,85,24,9743279,8,0,44,2,0
2,42,16,7186007,19,0,34,4,0
4,7,32,3841717,15,0,11,1,0
1,68,16,6764239,1,1,20,2,0
2,51,77,461185,22,0,19,2,0
1,72,42,6447906,6,1,26,4,0
2,46,32,4479841,4,0,4,2,0
2,84,50,8526846,20,0,44,3,0
4,27,41,3772693,23,1,10,4,0
2,45,24,7708626,21,1,48,3,0
3,3,13,9773882,16,0,41,1,0
2,87,75,649611,10,0,43,1,0
1,7,79,1102602,3,0,5,2,0
2,60,10,6020851,16,0,4,2,0
2,16,42,9058997,20,1,21,4,0
4,33,41,275321,4,0,0,1,0
3,19,3,2516969,3,0,19,0,0
1,79,55,3676704,23,0,23,2,0
1,73,16,7896812,9,0,19,4,0
1,33,44,4869335,2,0,46,2,0
4,42,81,7198016,20,0,47,4,0
3,9,89,5344045,5,1,28,1,1
3,93,30,7127678,20,1,41,2,1
2,29,99,3482092,7,0,23,2,0
2,24,37,5838429,4,0,7,0,0
2,56,60,4818381,7,0,33,1,0
1,62,77,7503755,9,0,21,4,0
2,70,24,5118389,18,0,38,0,0
1,46,26,5427647,20,1,32,4,0
1,83,58,1709157,3,0,29,2,0
3,80,9,2834175,5,0,5,3,0
3,2,61,5378984,2,0,12,2,0
2,45,19,3578138,3,0,43,1,0
2,35,28,8541387,3,0,18,4,0
2,25,7,647253,4,1,25,0,0
3,9,45,4937027,14,0,16,2,0
3,33,86,2749292,15,0,36,4,0
3,77,94,8949965,5,0,26,0,1
3,7,63,1513355,17,0,23,2,0
1,54,37,4647059,11,0,46,3,0
2,90,16,3390764,23,0,13,3,1
2,9,5,5632790,19,0,2,2,0
2,56,29,7460129,6,0,4,1,0
3,78,52,1555476,22,0,13,3,1
2,100,23,9496521,11,0,7,4,0
1,85,6,7933296,13,0,42,1,0
2,44,36,3322412,12,0,24,1,0
4,49,57,9861880,10,0,14,2,0
1,63,33,1867805,10,0,44,4,0
2,94,49,239039,1,0,36,4,0
2,1,41,9858736,13,0,44,0,0
1,44,80,9124268,14,0,2,3,0
2,94,55,3626011,22,0,44,3,0
3,61,98,4878096,0,0,10,1,0
2,13,26,6464141,11,0,8,1,0
3,73,37,9960417,13,0,3,2,0
1,93,77,90061,17,0,48,4,0
1,99,17,9346833,20,0,14,3,0
4,14,96,9068834,23,0,26,0,1
2,13,32,9513903,22,0,30,3,0
2,30,28,4008465,2,0,49,3,0
3,28,93,6964893,11,0,15,3,0
2,26,25,4641316,4,0,31,1,0
3,84,47,9752142,2,0,33,4,1
1,8,22,9010168,6,0,5,4,0
1,19,91,6897498,15,0,43,3,0
1,98,61,3961,19,1,4,4,0
3,57,44,1083958,16,0,23,2,0
1,78,20,768717,20,1,48,1,0
3,87,50,3496662,7,0,18,1,0
4,48,88,804360,14,0,29,4,0
2,56,47,4405614,19,1,11,3,0
2,15,47,9201766,14,0,4,3,0
2,99,72,9681220,22,0,27,3,0
2,74,51,334714,7,0,38,4,0
2,7,55,451616,10,0,33,3,0
2,66,78,239013,20,0,11,4,0
4,18,39,1524808,21,0,22,0,0
4,66,14,2491572,22,0,4,4,0
3,35,69,2598784,9,0,39,2,0
3,88,47,7998975,17,0,36,3,1
2,59,21,5980032,8,0,15,3,0
3,35,15,8694851,15,0,8,1,0
3,10,97,4583302,0,0,32,4,0
2,50,81,1580403,21,0,36,0,0
4,79,84,4500827,5,0,32,3,1
2,54,1,6609892,22,0,48,1,0
2,53,80,4687862,1,1,0,4,0
3,16,82,9131814,12,0,46,1,0
4,61,10,4007856,21,0,36,0,0
1,41,23,3045995,5,1,8,4,0
3,23,18,64590,8,1,17,3,1
2,16,58,7826285,13,0,37,4,0
1,47,73,8940910,23,0,20,3,0
3,83,94,8432690,20,0,43,2,0
2,85,77,991338,6,0,13,3,1
3,69,52,52945,22,0,38,1,0
2,6,95,6156756,4,0,38,0,0
2,13,46,8847561,6,0,5,4,0
2,10,13,2170644,2,1,2,2,0
2,11,96,5045288,22,0,47,2,0
1,4,17,6756215,12,1,47,2,0
4,4,67,7144832,21,1,17,1,1
2,19,61,1966996,11,0,36,3,0
3,53,65,9764554,5,0,19,2,1
2,54,53,53583,1,0,28,0,0
2,57,5,3253908,14,0,35,0,0
2,78,32,7411914,14,0,15,4,0
2,89,89,6405629,17,0,3,0,0
2,96,45,2596016,22,1,44,3,1
2,29,56,2113600,16,0,13,3,0
2,23,5,774696,2,0,16,2,0
1,86,87,3068127,21,1,34,3,0
2,72,76,5257595,2,0,34,3,0
1,2,34,7768031,8,0,48,2,0
1,99,61,4744489,9,0,44,4,0
4,47,87,3653188,11,0,31,3,0
2,70,80,1202346,22,0,9,3,0
3,21,62,8004235,0,0,28,1,1
2,13,69,6271693,3,0,11,4,0
4,47,63,27442,20,0,8,2,0
2,28,44,8546376,22,0,25,1,0
3,49,28,7951419,22,1,20,1,1
2,79,70,2185551,4,0,0,4,0
4,97,13,5591053,16,0,35,3,1
3,9,43,5275399,20,0,18,2,0
3,70,30,6158362,4,1,5,4,0
1,88,26,4355121,3,0,46,1,0
1,26,81,4623416,21,0,17,0,0
1,78,63,1545181,14,0,36,2,0
1,95,73,6210073,23,0,7,0,0
3,27,57,4120313,9,0,10,3,0
1,8,64,5109732,4,0,4,4,0
1,70,80,8442791,13,0,20,3,0
1,79,49,8841586,23,0,39,4,0
1,25,52,3406248,20,0,42,1,0
1,98,63,235374,12,1,20,3,0
3,80,82,6059398,18,0,19,0,1
2,86,13,3366399,7,0,41,1,0
1,7,93,7448850,11,0,8,4,0
2,1,88,3753973,19,0,1,1,0
2,94,45,9741250,18,0,48,0,0
1,56,46,3933403,18,0,3,2,0
3,51,77,9435662,5,0,25,4,0
3,57,89,9217869,7,0,11,2,0
3,95,41,4347239,9,0,18,1,0
3,92,46,818769,20,0,18,3,1
1,2,1,9330800,16,0,18,4,0
4,7,73,3286291,0,0,28,1,0
3,58,68,7080192,18,0,38,4,0
4,1,92,7762248,11,0,44,0,0
1,94,12,875272,21,1,33,1,1
4,61,88,9186538,1,0,7,3,0
3,48,73,3270309,16,0,5,4,0
3,100,35,2714195,6,0,31,3,0
1,19,99,2437341,13,1,27,3,0
3,28,33,2266030,13,0,10,0,0
4,16,58,9879193,11,0,27,2,0
3,73,35,6850470,15,0,31,1,1
2,21,46,4244752,17,0,40,2,0
4,5,84,9762943,7,1,7,2,0
2,61,66,9184264,1,0,19,0,0
2,97,44,5958189,10,0,23,3,0
2,30,26,3841157,0,0,26,3,0
4,61,42,8862735,9,0,46,1,0
1,11,77,5142742,17,0,10,0,0
2,11,30,7854504,15,0,46,4,0
3,62,32,2966979,1,0,22,3,0
3,15,36,4152695,22,0,21,1,0
2,24,19,3261351,16,0,4,4,0
4,21,22,3912637,15,0,47,2,0
4,90,65,6335383,18,0,33,0,1
1,87,57,5761925,4,0,30,4,0
2,75,11,4035879,22,0,46,3,0
1,17,26,7600525,5,0,36,1,0
2,44,48,8776269,23,0,46,1,0
2,79,19,661932,16,0,25,0,0
4,67,83,4889917,15,0,22,2,0
3,11,12,2837715,15,0,42,3,0
1,48,67,420947,6,0,37,2,0
1,32,56,3835503,15,0,37,0,0
2,85,18,9363815,8,0,31,0,0
2,62,5,8637820,22,1,4,2,0
1,17,24,4320795,5,0,24,4,0
3,53,78,434076,15,1,32,4,0
4,96,38,220179,8,1,6,0,1
2,26,67,2854841,3,0,15,4,0
3,82,70,1243088,21,1,48,4,1
2,77,76,1650292,5,0,28,1,0
3,24,52,3973622,13,0,14,2,0
2,33,75,8599093,2,1,19,1,0
1,87,39,9853154,22,0,21,1,0
4,59,59,3166316,16,0,9,0,0
2,53,26,9102655,10,0,7,0,0
3,86,65,7865105,23,0,31,0,1
2,4,80,1556858,7,0,27,1,0
1,35,48,4091619,7,0,8,3,0
1,53,53,1320937,3,1,30,1,0
2,87,9,5478512,14,0,22,1,0
3,35,5,5778724,15,0,18,1,0
2,68,72,5710114,21,0,31,4,0
3,38,61,5131740,10,0,9,4,0
3,69,21,8068616,6,0,19,0,0
3,99,97,9895995,17,0,34,1,1
2,3,63,8426807,5,0,30,1,0
4,73,20,9615448,23,0,10,0,1
2,64,58,7605515,3,0,42,2,0
2,84,45,1611180,4,1,39,3,1
1,39,22,4250974,23,0,9,3,0
2,36,77,5928881,2,0,8,2,0
1,66,75,5524070,5,1,41,0,0
